Latitude,Longitude,TempC,PressurehPa,HumidityPct,WindSpeedMS,WindDirDeg,U,V
12.9867716626617,79.9000646638076,27.34,1014,67,1.38,350,1.35903469915685,-0.239634485180364
12.9899457389179,79.9000646638076,27.34,1014,67,1.38,350,1.35903469915685,-0.239634485180364
12.9931198151741,79.9000646638076,27.34,1014,67,1.38,350,1.35903469915685,-0.239634485180364
12.9962938914302,79.9000646638076,27.34,1014,67,1.38,350,1.35903469915685,-0.239634485180364
12.9994679676864,79.9000646638076,27.34,1014,67,1.38,350,1.35903469915685,-0.239634485180364
13.0026420439426,79.9000646638076,27.34,1014,67,1.38,350,1.35903469915685,-0.239634485180364
13.0058161201988,79.9000646638076,27.34,1014,67,1.38,350,1.35903469915685,-0.239634485180364
13.008990196455,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0121642727112,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0153383489673,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0185124252235,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0216865014797,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0248605777359,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0280346539921,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0312087302483,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0343828065045,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0375568827606,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0407309590168,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.043905035273,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0470791115292,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0502531877854,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0534272640416,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0566013402977,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0597754165539,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0629494928101,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0661235690663,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0692976453225,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0724717215787,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0756457978348,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.078819874091,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0819939503472,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0851680266034,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0883421028596,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0915161791158,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0946902553719,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.0978643316281,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.1010384078843,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.1042124841405,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.1073865603967,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.1105606366529,79.9000646638076,27.3,1014,67,1.17,354,1.16359061758088,-0.122298302023154
13.1137347129091,79.9000646638076,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
13.1169087891652,79.9000646638076,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
13.1200828654214,79.9000646638076,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
13.1232569416776,79.9000646638076,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
13.1264310179338,79.9000646638076,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
13.12960509419,79.9000646638076,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
13.1327791704462,79.9000646638076,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
13.1359532467023,79.9000646638076,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
13.1391273229585,79.9000646638076,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
13.1423013992147,79.9000646638076,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
13.1454754754709,79.9000646638076,27.43,1014,67,0.95,2,0.949421285668141,0.0331545218673759
